State,Crop,Season,District ,Area ,Production,Yield,Profit,Rainfall,Year
Andhra Pradesh,Bajra,Kharif     ,NIZAMABAD,14.5,9.0,0.6825,51.56592382280337,40.55787686188226,2000
Andhra Pradesh,Bajra,Kharif     ,PRAKASAM,15132.08695652174,24720.391304347828,1.6078260869565215,34.393946682632276,60.34715216898425,2006
Andhra Pradesh,Bajra,Kharif     ,RANGAREDDI,696.7142857142857,355.35714285714283,0.5235714285714286,-55.66841963163003,89.79397327353995,2011
Andhra Pradesh,Bajra,Kharif     ,SPSR NELLORE,1167.7391304347825,2604.1739130434785,2.3104347826086955,-98.53532794770162,91.12685173796473,2007
Andhra Pradesh,Bajra,Kharif     ,SRIKAKULAM,2166.0,3066.695652173913,1.7278260869565218,77.1520657168441,87.44112222024334,2000
Andhra Pradesh,Bajra,Kharif     ,VISAKHAPATANAM,8789.739130434782,8119.913043478261,0.9400000000000001,-70.5858205451025,27.270401928308953,2005
Andhra Pradesh,Bajra,Kharif     ,VIZIANAGARAM,1527.090909090909,1597.8181818181818,1.0531818181818182,-76.44384409175353,75.88000968732706,2008
Andhra Pradesh,Bajra,Kharif     ,WARANGAL,111.63636363636364,56.81818181818182,0.5381818181818182,3.4559388733086394,46.860125551482255,2018
Andhra Pradesh,Bajra,Kharif     ,WEST GODAVARI,60.0,73.66666666666667,1.2166666666666668,-12.83226676812103,93.42638820321729,2002
Andhra Pradesh,Bajra,Rabi       ,ADILABAD,869.5714285714286,498.2142857142857,0.5592857142857143,99.39381323835235,74.9974968782478,2020
Andhra Pradesh,Bajra,Rabi       ,ANANTAPUR,70.05263157894737,50.421052631578945,0.8863157894736842,-8.801810905509882,0.28095575830913155,2018
Andhra Pradesh,Bajra,Rabi       ,CHITTOOR,58.411764705882355,72.76470588235294,1.683529411764706,25.318359310523263,91.89526756960099,2002
Andhra Pradesh,Bajra,Rabi       ,EAST GODAVARI,9.0,5.4,0.692,34.282936315372694,2.7196983610668357,2018
Andhra Pradesh,Bajra,Rabi       ,GUNTUR,66.58333333333333,83.66666666666667,1.2241666666666666,59.146473351862994,72.91803818770461,2017
Andhra Pradesh,Bajra,Rabi       ,KADAPA,1796.090909090909,3312.909090909091,1.779090909090909,10.672183842130352,24.046396359045097,2014
Andhra Pradesh,Bajra,Rabi       ,KARIMNAGAR,684.0714285714286,432.64285714285717,0.5707142857142857,91.28324901851576,33.36272100798191,2019
Andhra Pradesh,Bajra,Rabi       ,KHAMMAM,40.57142857142857,22.285714285714285,0.6157142857142857,-9.184360990274058,77.2826921450756,2015
Andhra Pradesh,Bajra,Rabi       ,KRISHNA,2.0,2.0,1.0,73.98445915377684,4.316751538684627,2000
Andhra Pradesh,Bajra,Rabi       ,KURNOOL,461.0,513.6666666666666,1.1161904761904762,2.7034284748569775,38.30780993082248,2006
Andhra Pradesh,Bajra,Rabi       ,MAHBUBNAGAR,111.375,66.875,0.63375,-17.272149722388818,54.142456876041976,2003
Andhra Pradesh,Bajra,Rabi       ,MEDAK,5.5,3.0,0.53,-35.29479623051324,43.89966484979517,2000
Andhra Pradesh,Bajra,Rabi       ,NALGONDA,21.833333333333332,6.666666666666667,0.4666666666666666,-73.03748692096579,90.84973620897664,2009
Andhra Pradesh,Bajra,Rabi       ,NIZAMABAD,6290.533333333334,3787.0,0.6426666666666667,-81.3029242560232,27.755841327220864,2013
Andhra Pradesh,Bajra,Rabi       ,PRAKASAM,547.9047619047619,882.0952380952381,1.5614285714285714,57.518863946602664,87.78686383741008,2020
Andhra Pradesh,Bajra,Rabi       ,RANGAREDDI,15.4,10.25,0.512,14.848738901258145,49.1657534888405,2014
Andhra Pradesh,Bajra,Rabi       ,SPSR NELLORE,41.35294117647059,101.0,2.3958823529411766,15.53331693568036,83.55394689639111,2020
Andhra Pradesh,Bajra,Rabi       ,VIZIANAGARAM,4.0,4.0,1.0,7.343035150897876,9.661876855465113,2008
Andhra Pradesh,Bajra,Rabi       ,WARANGAL,465.8,241.0,0.6519999999999999,20.48293708547135,89.89266476697273,2000
Andhra Pradesh,Banana,Whole Year ,ADILABAD,101.625,1948.75,21.63875,-23.868914409503944,2.792228041872691,2000
Andhra Pradesh,Banana,Whole Year ,ANANTAPUR,4943.166666666667,333434.0,55.81111111111111,-55.84961115118288,72.61590651437785,2017
Andhra Pradesh,Banana,Whole Year ,CHITTOOR,856.5,54072.77777777778,68.00666666666666,71.87812147241505,46.736427083934714,2017
Andhra Pradesh,Banana,Whole Year ,EAST GODAVARI,12924.111111111111,343357.1666666667,25.991111111111113,16.26672199267314,21.804916919976502,2002
Andhra Pradesh,Banana,Whole Year ,GUNTUR,5460.444444444444,184146.83333333334,37.125,-66.65258498852262,40.96079015218881,2019
Andhra Pradesh,Banana,Whole Year ,KADAPA,7405.166666666667,538967.0555555555,67.79333333333334,-94.52241531085299,71.24463152488777,2016
Andhra Pradesh,Banana,Whole Year ,KARIMNAGAR,12.0,399.0,15.735,-62.196588446604494,54.98301622313849,2019
Andhra Pradesh,Banana,Whole Year ,KHAMMAM,772.9090909090909,20835.2,23.389999999999997,-39.04973419198614,38.72347339269366,2006
Andhra Pradesh,Banana,Whole Year ,KRISHNA,1614.111111111111,80773.44444444444,50.635555555555555,-14.632208721215562,35.409604947177776,2005
Andhra Pradesh,Banana,Whole Year ,KURNOOL,2153.222222222222,84195.33333333333,37.141666666666666,68.41827577064242,24.320227434963837,2020
Andhra Pradesh,Banana,Whole Year ,MAHBUBNAGAR,8.5,128.0,12.8,-3.1121601962938144,7.0138393747902095,2011
Andhra Pradesh,Banana,Whole Year ,MEDAK,392.09090909090907,9746.454545454546,23.292727272727276,26.035751780291847,57.15168071216553,2007
Andhra Pradesh,Banana,Whole Year ,NALGONDA,4.5,107.42857142857143,23.39375,-91.65952417840153,40.04922521274764,2004
Andhra Pradesh,Banana,Whole Year ,NIZAMABAD,266.54545454545456,5249.818181818182,22.655454545454543,-92.53155672634965,3.1907260373372437,2012
Andhra Pradesh,Banana,Whole Year ,PRAKASAM,368.94444444444446,10576.5,29.512777777777778,-13.51996594757334,6.123563038398183,2015
Andhra Pradesh,Banana,Whole Year ,RANGAREDDI,119.18181818181819,2690.3636363636365,24.784545454545455,58.599547162684274,72.22671127153647,2002
Andhra Pradesh,Banana,Whole Year ,SPSR NELLORE,747.7222222222222,26797.944444444445,35.11055555555556,-88.37587866821714,35.8233664983173,2007
Andhra Pradesh,Banana,Whole Year ,SRIKAKULAM,1661.8333333333333,55467.0,31.424444444444443,3.6657884354282686,63.825371300839876,2015
Andhra Pradesh,Banana,Whole Year ,VISAKHAPATANAM,1503.388888888889,39015.72222222222,28.46277777777778,20.361117444607203,62.33914383823165,2001
Andhra Pradesh,Banana,Whole Year ,VIZIANAGARAM,6495.388888888889,161273.55555555556,25.13666666666667,38.220730177432245,62.254803077548225,2016
Andhra Pradesh,Banana,Whole Year ,WARANGAL,244.45454545454547,5659.909090909091,24.73909090909091,-61.21331260224383,67.75082226187074,2007
Andhra Pradesh,Banana,Whole Year ,WEST GODAVARI,8111.0,291260.5,34.245555555555555,-70.49056823054016,46.79128658529898,2016
Andhra Pradesh,Black pepper,Kharif     ,EAST GODAVARI,4.0,3.0,0.75,-98.59425508033432,57.708068618300246,2010
Andhra Pradesh,Black pepper,Whole Year ,ANANTAPUR,5.0,5.0,1.0,-29.506007435417388,10.207657784249491,2010
Andhra Pradesh,Black pepper,Whole Year ,VISAKHAPATANAM,17215.0,17215.0,1.0,-89.79353436262718,19.808778230064483,2010
Andhra Pradesh,Black pepper,Whole Year ,WEST GODAVARI,425.0,425.0,1.0,-72.0408061850259,61.47097609400425,2005
Andhra Pradesh,Cashewnut,Kharif     ,ANANTAPUR,26.285714285714285,11.0,0.35571428571428576,26.19616318530491,9.715090705370876,2007
Andhra Pradesh,Cashewnut,Kharif     ,CHITTOOR,81.375,62.625,0.7925,48.49217904467551,63.53495500083043,2002
Andhra Pradesh,Cashewnut,Kharif     ,EAST GODAVARI,30298.5,16655.125,0.5475,-68.71533629726294,69.14764829749443,2004
Andhra Pradesh,Cashewnut,Kharif     ,GUNTUR,137.71428571428572,54.285714285714285,0.40714285714285714,95.82740560449113,83.33421785142733,2007
Andhra Pradesh,Cashewnut,Kharif     ,KADAPA,6.714285714285714,2.4,0.26142857142857145,48.825718675201415,45.00246199252892,2014
Andhra Pradesh,Cashewnut,Kharif     ,KRISHNA,104.625,65.25,0.71,30.13940281930462,10.578849533958612,2001
Andhra Pradesh,Cashewnut,Kharif     ,PRAKASAM,770.5,605.125,1.9500000000000002,64.4780722817953,86.39873408472253,2012
Andhra Pradesh,Cashewnut,Kharif     ,SPSR NELLORE,207.75,188.5,1.1925,26.216786120862494,14.526880077040694,2015
Andhra Pradesh,Cashewnut,Kharif     ,SRIKAKULAM,23709.0,14799.625,0.61125,43.584721571671224,13.195617291388595,2000
Andhra Pradesh,Cashewnut,Kharif     ,VISAKHAPATANAM,30770.625,15319.375,0.49374999999999997,-50.92351547082421,65.81519226603277,2021
Andhra Pradesh,Cashewnut,Kharif     ,VIZIANAGARAM,13574.0,5652.375,0.45625,47.86984741906514,98.43288781631004,2020
Andhra Pradesh,Cashewnut,Kharif     ,WEST GODAVARI,15476.5,9610.875,0.655,-98.62224019550492,57.53325951684176,2003
Andhra Pradesh,Cashewnut,Whole Year ,ADILABAD,40.22222222222222,11.333333333333334,0.2922222222222222,-25.09592026136194,56.34136657488248,2014
Andhra Pradesh,Cashewnut,Whole Year ,CHITTOOR,110.54545454545455,26.818181818181817,0.24454545454545454,45.37318971543385,95.4158889410186,2003
Andhra Pradesh,Cashewnut,Whole Year ,EAST GODAVARI,33607.0,5368.0,0.16181818181818183,85.70101170174934,9.246671564228038,2004
Andhra Pradesh,Cashewnut,Whole Year ,GUNTUR,151.8181818181818,37.63636363636363,0.24636363636363637,-17.424708095706578,12.645429141676324,2014
Andhra Pradesh,Cashewnut,Whole Year ,KADAPA,6.545454545454546,1.8181818181818181,0.28,52.556769955861654,91.4724168055444,2008
Andhra Pradesh,Cashewnut,Whole Year ,KHAMMAM,9002.09090909091,2674.909090909091,0.32,-28.084392543047272,29.94093705262062,2019
Andhra Pradesh,Cashewnut,Whole Year ,KRISHNA,391.09090909090907,94.0909090909091,0.24636363636363637,-40.96936527200861,73.35909101239227,2014
Andhra Pradesh,Cashewnut,Whole Year ,MAHBUBNAGAR,6.25,1.6666666666666667,0.17625000000000002,-23.12367913345345,47.7087063468708,2000
Andhra Pradesh,Cashewnut,Whole Year ,MEDAK,19.714285714285715,4.428571428571429,0.21857142857142858,48.93336956519522,80.28113619471232,2001
Andhra Pradesh,Cashewnut,Whole Year ,NALGONDA,4.0,1.0,0.25,-55.72945623955319,48.46154324662005,2003
Andhra Pradesh,Cashewnut,Whole Year ,PRAKASAM,828.5454545454545,210.27272727272728,0.2490909090909091,49.65289325724541,55.05372491639974,2002
Andhra Pradesh,Cashewnut,Whole Year ,RANGAREDDI,3.3333333333333335,0.8,0.18000000000000002,-64.81935418911584,27.04812686174314,2009
Andhra Pradesh,Cashewnut,Whole Year ,SPSR NELLORE,633.0909090909091,153.27272727272728,0.24727272727272726,65.38867970398616,48.82442810716129,2018
Andhra Pradesh,Cashewnut,Whole Year ,SRIKAKULAM,20938.636363636364,7892.545454545455,0.3781818181818182,32.56242490124228,55.03422185483126,2018
Andhra Pradesh,Cashewnut,Whole Year ,VISAKHAPATANAM,31532.272727272728,8486.363636363636,0.27181818181818185,-72.92262506745473,50.664977648966236,2009
Andhra Pradesh,Cashewnut,Whole Year ,VIZIANAGARAM,12568.545454545454,3134.0,0.24545454545454548,-37.52709235435634,62.734493629289254,2002
Andhra Pradesh,Cashewnut,Whole Year ,WEST GODAVARI,35871.545454545456,8290.0,0.24545454545454548,-36.314236239243705,87.39344805273153,2020
Andhra Pradesh,Castor seed,Kharif     ,ADILABAD,1038.0714285714287,326.5,0.36357142857142855,-88.61490507342967,66.94544359111454,2008
Andhra Pradesh,Castor seed,Kharif     ,ANANTAPUR,7708.521739130435,3162.1304347826085,0.4543478260869565,65.78589375512519,67.53830627690296,2001
Andhra Pradesh,Castor seed,Kharif     ,CHITTOOR,253.2,122.65,0.48600000000000004,-25.61192686591471,44.46527368129046,2001
Andhra Pradesh,Castor seed,Kharif     ,EAST GODAVARI,30.76923076923077,16.53846153846154,0.4761538461538462,7.546485945723006,44.67199691906001,2021
Andhra Pradesh,Castor seed,Kharif     ,GUNTUR,2045.4347826086957,1371.695652173913,0.7647826086956522,-97.1373567446868,19.101829683259563,2019
Andhra Pradesh,Castor seed,Kharif     ,KADAPA,1690.1304347826087,748.2173913043479,0.5243478260869565,-30.188961491340024,61.12960064533978,2006
Andhra Pradesh,Castor seed,Kharif     ,KARIMNAGAR,1681.9333333333334,680.3333333333334,0.3813333333333333,-51.14423312302703,27.219545676918997,2003
Andhra Pradesh,Castor seed,Kharif     ,KHAMMAM,14.125,5.875,0.38125,6.4971587664955734,7.89545162252554,2016
Andhra Pradesh,Castor seed,Kharif     ,KRISHNA,16.333333333333332,5.333333333333333,0.3233333333333333,74.07045894536571,42.104776424534066,2011
Andhra Pradesh,Castor seed,Kharif     ,KURNOOL,25795.227272727272,11961.59090909091,0.4954545454545455,1.5685573274836884,66.49311824682123,2018
Andhra Pradesh,Castor seed,Kharif     ,MAHBUBNAGAR,123104.0,50361.0625,0.41375,-87.17994932749527,56.97808985984171,2009
Andhra Pradesh,Castor seed,Kharif     ,MEDAK,2356.0,947.4375,0.41500000000000004,65.25419460286906,19.91227668323553,2018
Andhra Pradesh,Castor seed,Kharif     ,NALGONDA,49311.125,14628.625,0.284375,-90.40603367298483,86.04153321746038,2006
Andhra Pradesh,Castor seed,Kharif     ,NIZAMABAD,191.57142857142858,76.35714285714286,0.39785714285714285,67.67003088441547,37.734470886512206,2018
Andhra Pradesh,Castor seed,Kharif     ,PRAKASAM,9003.08695652174,3567.391304347826,0.4221739130434783,8.79721315365343,82.48757004534015,2018
Andhra Pradesh,Castor seed,Kharif     ,RANGAREDDI,9454.6875,3331.375,0.37875000000000003,-60.6345993892528,89.19782740641482,2011
Andhra Pradesh,Castor seed,Kharif     ,SPSR NELLORE,55.36363636363637,22.0,0.3790909090909091,32.824118010128245,19.415417141871384,2020
Andhra Pradesh,Castor seed,Kharif     ,SRIKAKULAM,1.0,1.0,1.0,-4.474074909274179,3.3215612687423013,2017
Andhra Pradesh,Castor seed,Kharif     ,VISAKHAPATANAM,3.857142857142857,1.5714285714285714,0.48857142857142855,-17.666300568368996,82.12866817319701,2011
Andhra Pradesh,Castor seed,Kharif     ,VIZIANAGARAM,3.7333333333333334,1.8571428571428572,0.6,-76.6378070046166,40.532253217894656,2003
Andhra Pradesh,Castor seed,Kharif     ,WARANGAL,3618.75,1868.4375,0.515,62.913124585443285,17.18181104802322,2008
Andhra Pradesh,Castor seed,Kharif     ,WEST GODAVARI,97.33333333333333,29.666666666666668,0.3633333333333333,-76.73601909483804,4.335389181908489,2010
Andhra Pradesh,Castor seed,Rabi       ,ANANTAPUR,86.28571428571429,51.857142857142854,0.5457142857142857,72.6373337632399,58.70480483304944,2017
Andhra Pradesh,Castor seed,Rabi       ,GUNTUR,120.28571428571429,150.57142857142858,1.1342857142857141,-51.14851573252015,48.502450458263205,2008
Andhra Pradesh,Castor seed,Rabi       ,KADAPA,29.0,17.571428571428573,0.6614285714285714,-78.34634485396003,98.720798152821,2012
Andhra Pradesh,Castor seed,Rabi       ,KRISHNA,20.0,16.0,0.4,47.9381526891747,54.69472679457314,2020
Andhra Pradesh,Castor seed,Rabi       ,KURNOOL,168.57142857142858,95.71428571428571,0.5785714285714285,40.79796124231768,16.89917769027315,2014
Andhra Pradesh,Castor seed,Rabi       ,PRAKASAM,890.0,436.14285714285717,0.4842857142857143,-47.16098848024694,82.03134276722676,2018
Andhra Pradesh,Castor seed,Rabi       ,SPSR NELLORE,10.0,6.0,0.54,13.18121964917161,25.748570400763803,2007
Andhra Pradesh,Coconut ,Whole Year ,ANANTAPUR,706.0526315789474,5470659.684210527,8651.115263157895,-88.99687064732254,90.93477155151197,2006
Andhra Pradesh,Coconut ,Whole Year ,CHITTOOR,3607.7368421052633,29507055.210526317,8621.895789473683,-55.57333181219186,51.00072547807288,2013
Andhra Pradesh,Coconut ,Whole Year ,EAST GODAVARI,49672.26315789474,662589740.2105263,13340.832631578947,87.51579497169806,66.78414299341067,2014
Andhra Pradesh,Coconut ,Whole Year ,GUNTUR,205.47368421052633,2413575.5263157897,12268.108421052631,-50.248791145655034,24.244110052375746,2012
Andhra Pradesh,Coconut ,Whole Year ,KADAPA,119.15789473684211,1003853.4210526316,8525.198421052633,92.7170009490714,94.102607332712,2005
Andhra Pradesh,Coconut ,Whole Year ,KHAMMAM,907.9090909090909,9931953.909090908,11028.08090909091,43.522412830380006,67.09391268176931,2004
Andhra Pradesh,Coconut ,Whole Year ,KRISHNA,1809.2631578947369,24635050.05263158,13553.01052631579,99.01733542085685,60.558840042623466,2020
Andhra Pradesh,Coconut ,Whole Year ,KURNOOL,50.625,320929.0,6338.973125,3.32392562132236,4.547449094026545,2018
Andhra Pradesh,Coconut ,Whole Year ,MAHBUBNAGAR,9.272727272727273,103020.27272727272,11424.155454545455,10.963673961122723,68.34757313700885,2010
Andhra Pradesh,Coconut ,Whole Year ,MEDAK,3.0,31773.0,11043.528333333334,-23.08694234685578,32.623270746606934,2004
Andhra Pradesh,Coconut ,Whole Year ,NALGONDA,21.22222222222222,231259.88888888888,11402.164444444445,83.69398080306004,29.548725857585424,2015
Andhra Pradesh,Coconut ,Whole Year ,NIZAMABAD,5.4,58192.4,11718.2,33.3522118778281,81.5039210526695,2002
Andhra Pradesh,Coconut ,Whole Year ,PRAKASAM,91.36842105263158,1113467.105263158,14626.094210526315,-24.165331825843055,95.25081112737807,2002
Andhra Pradesh,Coconut ,Whole Year ,RANGAREDDI,9.727272727272727,107828.72727272728,11390.857272727271,54.760940644969764,47.73123518613374,2008
Andhra Pradesh,Coconut ,Whole Year ,SPSR NELLORE,564.1052631578947,7196435.894736842,12951.202105263157,14.72287044550562,89.43563469636753,2011
Andhra Pradesh,Coconut ,Whole Year ,SRIKAKULAM,14228.684210526315,152807092.42105263,10718.160526315789,-39.28593923581607,48.24465599114186,2009
Andhra Pradesh,Coconut ,Whole Year ,VISAKHAPATANAM,7140.684210526316,80498839.26315789,11298.547894736843,-12.082469488246801,7.48557092239055,2000
Andhra Pradesh,Coconut ,Whole Year ,VIZIANAGARAM,2861.6315789473683,34887719.10526316,12265.216842105263,86.73391295520182,50.79784728500396,2000
Andhra Pradesh,Coconut ,Whole Year ,WEST GODAVARI,21853.157894736843,318597578.1052632,14575.313684210527,-42.6022719851493,51.505698073341854,2015
Andhra Pradesh,Coriander,Kharif     ,ANANTAPUR,50.0,24.0,0.3775,26.876975632059356,22.183305689364797,2015
Andhra Pradesh,Coriander,Kharif     ,CHITTOOR,10.333333333333334,6.0,0.5299999999999999,74.48747928083029,71.64792105401735,2021
Andhra Pradesh,Coriander,Kharif     ,KURNOOL,798.5,516.5,0.65,-16.3978914659002,81.38506389023364,2007
Andhra Pradesh,Coriander,Kharif     ,WEST GODAVARI,6.0,2.0,0.33,-90.97006091779183,15.748628557564714,2004
Andhra Pradesh,Coriander,Rabi       ,ANANTAPUR,2841.625,1350.0,0.4375,99.36589881602853,83.01490827308203,2021
Andhra Pradesh,Coriander,Rabi       ,CHITTOOR,59.5,29.625,0.50125,-81.37650939628045,13.242614791964979,2017
Andhra Pradesh,Coriander,Rabi       ,EAST GODAVARI,46.8,22.4,0.454,-97.65439556563251,12.383680179970213,2010
Andhra Pradesh,Coriander,Rabi       ,GUNTUR,3.5,2.0,0.75,-72.94966608331728,25.29174368910129,2012
Andhra Pradesh,Coriander,Rabi       ,KADAPA,4447.0,2530.625,0.47125,-73.91145074605407,14.932063472474876,2020
Andhra Pradesh,Coriander,Rabi       ,KURNOOL,3311.25,1314.625,0.47375,48.181860495836304,54.81531356168876,2002
Andhra Pradesh,Coriander,Rabi       ,PRAKASAM,530.0,382.375,0.88,-31.931569040233825,35.85443674692586,2015
Andhra Pradesh,Coriander,Rabi       ,SPSR NELLORE,113.0,46.8,0.40800000000000003,-92.70686269416831,56.11578855581485,2019
Andhra Pradesh,Coriander,Rabi       ,VISAKHAPATANAM,5.0,2.75,0.55,17.108684795356993,10.544333163233677,2007
Andhra Pradesh,Coriander,Rabi       ,WEST GODAVARI,4.0,2.0,0.5,54.03687039690135,29.584009412907076,2008
Andhra Pradesh,Coriander,Whole Year ,ADILABAD,1237.3636363636363,558.9090909090909,0.5418181818181819,-19.20537619217066,66.80058052209978,2012
Andhra Pradesh,Coriander,Whole Year ,ANANTAPUR,4182.0,1278.8181818181818,0.30818181818181817,-86.33321895988996,50.67191521374434,2005
Andhra Pradesh,Coriander,Whole Year ,CHITTOOR,101.81818181818181,40.81818181818182,0.4018181818181818,28.08645526571769,86.70750910386445,2021
Andhra Pradesh,Coriander,Whole Year ,EAST GODAVARI,39.625,28.125,0.72125,-15.95829250869744,15.290192434767924,2015
Andhra Pradesh,Coriander,Whole Year ,GUNTUR,67.42857142857143,49.714285714285715,0.74,-12.247760525761691,12.433170213827216,2017
Andhra Pradesh,Coriander,Whole Year ,KADAPA,11335.90909090909,4159.0,0.38272727272727275,-4.544683842836832,68.33048056871621,2005
Andhra Pradesh,Coriander,Whole Year ,KARIMNAGAR,39.90909090909091,17.363636363636363,0.4981818181818182,16.713307045184877,73.60884244063807,2012
Andhra Pradesh,Coriander,Whole Year ,KHAMMAM,5.0,2.75,0.5325,74.8538223801286,40.0840864558516,2001
Andhra Pradesh,Coriander,Whole Year ,KRISHNA,17.833333333333332,11.333333333333334,0.6533333333333333,65.13517814590105,95.81679627903192,2012
